Estatus,Area,edad_meses,antiguedad del caso,MUNICPIO_C_I,GENERO,Abogado
egresos no autorizados,ninas grandes,141.3408133684987,4.37366182694851,toluca,M,ariana
egresos no autorizados,ninas grandes,207.3405977992489,1.820670773442847,toluca,M,ariana
egresos no autorizados,villa juvenil,214.1304099258307,0.6073261811481885,toluca,H,francisco
egresos no autorizados,ninas grandes,209.1086033426528,4.625780027646155,toluca,M,ariana
egresos no autorizados,ninas grandes,172.8755925355663,1.04711404152071,toluca,M,ariana
egresos no autorizados,ninas grandes,185.6906065637104,1.707225204665916,toluca,M,ariana
egresos no autorizados,ninas grandes,124.8603930894495,4.644614709916211,toluca,M,ariana
egresos no autorizados,ninas grandes,154.776630391913,3.476204245019749,toluca,M,ariana
egresos no autorizados,ninas grandes,179.4576353320032,1.609871872001883,cuautitlan izcalli,M,ariana
egresos no autorizados,ninas grandes,142.2215027474131,4.069248801313053,toluca,M,ariana
egresos no autorizados,ninas grandes,98.53713051479717,6.663949657721039,toluca,M,ariana
egresos no autorizados,villa juvenil,214.3612576088789,0.7133100603150471,toluca,H,francisco
egresos no autorizados,ninas grandes,121.7954431349499,4.635688341036921,toluca,M,ariana
egresos no autorizados,villa juvenil,190.7369506881188,1.93120013597219,toluca,H,francisco
egresos no autorizados,ninas grandes,167.9437930286197,3.814317424899376,toluca,M,ariana
egresos no autorizados,ninas grandes,116.5983615426655,4.217133477499438,toluca,M,ariana
egresos no autorizados,villa juvenil,199.697321239481,3.287456745724842,toluca,H,francisco
egresos no autorizados,ninas grandes,180.7190245289425,1.495895631227181,cuautitlan izcalli,M,ariana
egresos no autorizados,villa juvenil,199.6409621887037,3.233054606432815,toluca,H,francisco
egresos no autorizados,ninas grandes,139.6632443531828,3.964407939767283,toluca,M,ariana
egresos no autorizados,ninas grandes,132.0583959055832,3.782860624242499,toluca,M,ariana
egresos no autorizados,ninas grandes,140.2128836921614,3.924381651568387,toluca,M,ariana
egresos no autorizados,ninas grandes,206.9583582942582,2.598137131103436,toluca,M,ariana
egresos no autorizados,villa juvenil,156.021403791739,6.048512554768583,toluca,M,ariana
egresos no autorizados,villa juvenil,201.0814426924636,2.322919424035821,zinacantepec,H,francisco
egresos no autorizados,ninas grandes,131.2805265665693,3.873780391464852,toluca,M,ariana
egresos no autorizados,villa juvenil,200.4200668629675,1.042084237561375,zinacantepec,H,francisco
egresos no autorizados,ninas grandes,167.9521612006856,4.267947315972869,toluca,M,ariana
egresos no autorizados,ninas grandes,134.9258852684926,4.000641149722193,toluca,M,ariana
egresos no autorizados,ninas grandes,210.1809514180834,4.632856663368639,toluca,M,ariana
egresos no autorizados,ninas grandes,155.440879449627,6.846653688108913,toluca,M,ariana
egresos no autorizados,ninas grandes,104.863284768869,5.179247400314773,toluca,M,ariana
egresos no autorizados,ninas grandes,168.9632164790658,4.396136595173886,toluca,M,ariana
egresos no autorizados,ninas grandes,174.1411123792098,3.279774992117766,toluca,M,ariana
egresos no autorizados,ninas grandes,175.8831638792361,3.489083153928191,cuautitlan izcalli,M,ariana
egresos no autorizados,villa juvenil,157.2677643661041,4.166051260115761,toluca,M,ariana
egresos no autorizados,villa juvenil,194.8564604984896,4.870165358856993,toluca,M,ariana
egresos no autorizados,ninas grandes,207.6848697472919,1.626473645499965,toluca,M,ariana
egresos no autorizados,ninas grandes,115.9136143738761,4.090191006407878,toluca,M,ariana
egresos no autorizados,ninas grandes,195.4511769097819,5.22859302448515,toluca,M,ariana
egresos no autorizados,ninas grandes,139.2953116692216,4.274147189020297,toluca,M,ariana
egresos no autorizados,ninas grandes,172.7975314917877,2.38933032204686,toluca,M,ariana
egresos no autorizados,casvh,188.0229300125318,3.086458072256268,toluca,M,ara
egresos no autorizados,ninas grandes,204.0881628397508,1.773393509146953,toluca,M,ariana
egresos no autorizados,villa juvenil,200.280805999669,2.395420400506135,zinacantepec,H,francisco
egresos no autorizados,casvh,184.440085538997,0.997707371268711,toluca,M,francisco
egresos no autorizados,villa juvenil,201.590300599318,5.246319123665948,zinacantepec,H,francisco
egresos no autorizados,ninas grandes,156.9659216190014,3.995341945568126,toluca,M,francisco
egresos no autorizados,ninas grandes,118.6687143499816,6.673580666573791,toluca,M,ariana
egresos no autorizados,ninas grandes,156.8094314935003,5.497820253969043,toluca,M,francisco
egresos no autorizados,ninas grandes,208.515211826007,3.413965279830552,toluca,M,ariana
egresos no autorizados,ninas grandes,105.6015988460385,5.30080724458891,toluca,M,ariana
egresos no autorizados,ninas grandes,173.1811197196124,1.10193417782091,toluca,M,ariana
egresos no autorizados,villa juvenil,195.0367483244144,1.185070992582396,toluca,H,francisco
egresos no autorizados,ninas grandes,156.9585888710549,3.977519294309058,toluca,M,ariana
egresos no autorizados,ninas grandes,178.115102614436,2.035912214917218,cuautitlan izcalli,M,ariana
egresos no autorizados,ninas grandes,175.0168139926539,3.661982258818858,toluca,M,ariana
egresos no autorizados,casvh,184.4498758116579,1.269532400084608,toluca,M,ara
egresos no autorizados,ninas grandes,170.9483634914467,4.728469866004781,toluca,M,ariana
egresos no autorizados,ninas grandes,141.3776126116701,5.435174725627723,toluca,M,ariana
egresos no autorizados,ninas grandes,188.3627428646566,2.66575488404658,toluca,M,ariana
egresos no autorizados,ninas grandes,141.952414387241,3.797704115965747,toluca,M,ariana
egresos no autorizados,ninas grandes,168.032162052085,2.113655842848471,toluca,M,ariana
egresos no autorizados,villa juvenil,215.9844381491004,4.035888993065806,toluca,H,francisco
egresos no autorizados,ninas grandes,134.4267976545564,4.586360009285205,toluca,M,ariana
egresos no autorizados,villa juvenil,215.1636656056091,0.6670904848498709,toluca,H,francisco
egresos no autorizados,ninas grandes,136.853505593581,4.687311636852062,toluca,M,ariana
egresos no autorizados,ninas grandes,153.2601800690758,3.818140891505966,toluca,M,ariana
egresos no autorizados,ninas grandes,143.3040524440626,3.712493589733775,toluca,M,ariana
egresos no autorizados,ninas grandes,138.3366024601623,5.081223819095726,toluca,M,ariana
egresos no autorizados,villa juvenil,199.3407411491342,2.943257908515031,toluca,H,francisco
egresos no autorizados,villa juvenil,202.2260380534663,1.19848341012383,zinacantepec,H,francisco
egresos no autorizados,ninas grandes,136.4257486687987,4.067827940796219,toluca,M,ariana
egresos no autorizados,ninas grandes,161.6690328473923,4.305770012959264,toluca,M,ariana
egresos no autorizados,ninas grandes,140.6718533793253,3.441192007455858,toluca,M,ariana
egresos no autorizados,ninas grandes,167.8651433389319,3.826114878352551,toluca,M,ariana
egresos no autorizados,ninas grandes,206.5961310370169,1.821514197924305,toluca,M,ariana
egresos no autorizados,villa juvenil,193.6398751937922,1.11158076197497,toluca,H,francisco
egresos no autorizados,ninas grandes,133.2678353898806,4.242310771573497,toluca,M,ariana
egresos no autorizados,ninas grandes,174.4886278965196,2.799488727383872,toluca,M,ariana
egresos no autorizados,villa juvenil,201.2811624415259,0.929874174326828,zinacantepec,H,francisco
egresos no autorizados,ninas grandes,118.0207381665777,4.271436033338452,toluca,M,ariana
egresos no autorizados,ninas grandes,121.9569058373774,4.375918551390916,toluca,M,ariana
egresos no autorizados,ninas grandes,129.2396872205263,3.838690085158301,toluca,M,ariana
egresos no autorizados,ninas grandes,114.0822514073178,4.313805865058742,toluca,M,ariana
egresos no autorizados,ninas grandes,184.8431389645763,1.732040218242292,toluca,M,ariana
egresos no autorizados,casvh,186.5101491864187,3.629032100433198,toluca,M,ara
egresos no autorizados,villa juvenil,199.1698038321581,2.02403425928326,zinacantepec,H,francisco
egresos no autorizados,ninas grandes,138.586372766374,4.87095800009099,toluca,M,ariana
egresos no autorizados,ninas grandes,170.1174012259654,4.784739802456041,toluca,M,ariana
egresos no autorizados,villa juvenil,201.3889907595768,4.742493753231743,toluca,H,francisco
egresos no autorizados,ninas grandes,134.8187060076004,4.436128473951656,toluca,M,ariana
egresos no autorizados,ninas grandes,174.3258915265415,2.616674493577364,toluca,M,ariana
egresos no autorizados,ninas grandes,120.4398113886364,6.45637708921068,toluca,M,ariana
egresos no autorizados,casvh,187.2948748958335,2.575458215870399,toluca,M,ara
egresos no autorizados,ninas grandes,165.6502078700021,1.680398828102083,toluca,M,ariana
egresos no autorizados,ninas grandes,153.7905544147844,3.331964407939767,toluca,M,ariana
egresos no autorizados,ninas grandes,204.0246406570842,4.952048019924786,toluca,M,ariana
egresos no autorizados,ninas grandes,195.1747378624484,4.494275722114211,toluca,M,ariana
egresos no autorizados,ninas grandes,144.1216293799375,1.606020609428325,toluca,M,ariana
egresos no autorizados,ninas grandes,206.5528729970275,4.043852741038762,toluca,M,ariana
egresos no autorizados,ninas grandes,122.5263432046949,5.804989937522143,toluca,M,ariana
egresos no autorizados,ninas grandes,156.1735595370219,5.20408662141227,toluca,M,ariana
egresos no autorizados,ninas grandes,169.0562745718721,3.171540497246731,toluca,M,ariana
egresos no autorizados,ninas grandes,115.3778261528905,4.224089038360004,toluca,M,ariana
egresos no autorizados,ninas grandes,168.0173371821106,3.942529396137588,toluca,M,ariana
egresos no autorizados,ninas grandes,166.2828081631483,1.668768855387228,toluca,M,ariana
egresos no autorizados,ninas grandes,175.3019963029304,3.428432202298788,toluca,M,ariana
egresos no autorizados,ninas grandes,181.4807511403914,1.830984008285728,cuautitlan izcalli,M,ariana
egresos no autorizados,ninas grandes,205.3098555911294,1.825985268985914,toluca,M,ariana
egresos no autorizados,ninas grandes,176.4983698126117,3.043231662886258,toluca,M,ariana
egresos no autorizados,ninas grandes,179.5698289808248,1.659496205526415,cuautitlan izcalli,M,ariana
egresos no autorizados,ninas grandes,173.1859453488763,1.103703575217669,toluca,M,ariana
egresos no autorizados,casvh,186.0662139532041,4.087034063810306,toluca,M,ara
egresos no autorizados,ninas grandes,142.1171397733083,6.222666668209059,toluca,M,ariana
egresos no autorizados,villa juvenil,195.2172439276095,4.545384205224648,toluca,H,francisco
egresos no autorizados,ninas grandes,154.1795099267133,2.562156623913931,toluca,M,ariana
egresos no autorizados,casvh,187.5307160421324,2.757349304608145,toluca,M,ara
egresos no autorizados,ninas grandes,108.3126681117732,4.059293005388431,toluca,M,ariana
egresos no autorizados,villa juvenil,212.535010044263,1.822181835981811,toluca,H,francisco
egresos no autorizados,ninas grandes,107.5338921658271,4.659599463721848,toluca,M,ariana
egresos no autorizados,ninas grandes,153.7905544147844,3.331964407939767,toluca,M,ariana
egresos no autorizados,ninas grandes,206.6666294303426,3.721293257178526,toluca,M,ariana
egresos no autorizados,ninas grandes,134.5061748372102,3.953272255902917,toluca,M,ariana
egresos no autorizados,ninas grandes,138.9433487923939,4.570442467982438,toluca,M,ariana
egresos no autorizados,ninas grandes,154.8537341566226,5.883980998402921,toluca,M,ariana
egresos no autorizados,ninas grandes,136.6999405604168,4.606383585337106,toluca,M,ariana
egresos no autorizados,villa juvenil,196.1985869003726,4.045444476140279,toluca,H,francisco
egresos no autorizados,ninas grandes,207.4478534780913,4.105456856917058,toluca,M,ariana
egresos no autorizados,ninas grandes,156.7233687897096,3.555849242961683,toluca,M,ariana
egresos no autorizados,villa juvenil,201.3528883288054,0.3692642601164889,zinacantepec,H,francisco
egresos no autorizados,villa juvenil,200.1333542049574,3.837224028147202,zinacantepec,H,francisco
egresos no autorizados,ninas grandes,206.6875112210699,1.659507165190557,toluca,M,ariana
egresos no autorizados,ninas grandes,135.7207392197125,4.090349075975359,toluca,M,ariana
egresos no autorizados,ninas grandes,143.1224461782587,2.638821220862848,toluca,M,ariana
egresos no autorizados,ninas grandes,165.7693491812336,1.789040790191954,toluca,M,ariana
egresos no autorizados,ninas grandes,178.522629171368,1.71451544340068,toluca,M,ariana
egresos no autorizados,ninas grandes,176.4477828185806,4.503922308217269,toluca,M,ariana
egresos no autorizados,ninas grandes,132.9520227605547,2.825974425081435,toluca,M,ariana
egresos no autorizados,ninas grandes,179.6793885509546,1.589367293537207,cuautitlan izcalli,M,ariana
egresos no autorizados,ninas grandes,208.037290611715,2.545311180880969,toluca,M,ariana
egresos no autorizados,villa juvenil,200.0380476732101,3.730004179931516,toluca,H,francisco
egresos no autorizados,ninas grandes,114.2768545343049,4.094422679095293,toluca,M,ariana
egresos no autorizados,ninas grandes,178.3648654466112,1.713297989485903,toluca,M,ariana
egresos no autorizados,ninas grandes,157.0230582347661,4.508016352770524,toluca,M,francisco
egresos no autorizados,ninas grandes,194.6006480454923,0.7843610226278168,toluca,H,francisco
egresos no autorizados,ninas grandes,131.3427093548124,3.814706742633871,toluca,M,ariana
egresos no autorizados,ninas grandes,143.2335085317202,3.724885721930756,toluca,M,ariana
egresos no autorizados,casvh,185.0203447952137,4.97565468437866,toluca,M,ara
egresos no autorizados,ninas grandes,136.9735639369515,4.750581820154136,toluca,M,ariana
egresos no autorizados,villa juvenil,200.6980738565469,1.196583620228004,zinacantepec,H,francisco
egresos no autorizados,ninas grandes,170.8661254610174,4.547368834887684,toluca,M,ariana
egresos no autorizados,ninas grandes,198.0991305271754,2.269848020066353,toluca,M,ariana
egresos no autorizados,ninas grandes,174.9037589805875,1.813596390829495,cuautitlan izcalli,M,ariana
egresos no autorizados,ninas grandes,202.6939053224583,1.320357939779358,toluca,M,ariana
egresos no autorizados,casvh,185.3911136944563,4.119173818706071,toluca,M,ara
egresos no autorizados,ninas grandes,103.6984301117705,5.335441518893372,toluca,M,ariana
egresos no autorizados,ninas grandes,195.3919029266269,4.755390858805068,toluca,M,ariana
egresos no autorizados,ninas grandes,195.452769075646,5.225582198011439,toluca,M,ariana
egresos no autorizados,ninas grandes,154.0951016736589,3.403555741182654,toluca,M,ariana
egresos no autorizados,casvh,187.414950712508,2.556909918985721,toluca,M,ara
egresos no autorizados,ninas grandes,194.5164160164934,4.733321135249115,toluca,H,francisco
egresos no autorizados,ninas grandes,166.3260501847735,1.745896252848909,toluca,M,ariana
egresos no autorizados,ninas grandes,206.4190182743538,1.821120520375281,toluca,M,ariana
egresos no autorizados,ninas grandes,162.920538189077,5.671217524984321,toluca,M,ariana
egresos no autorizados,ninas grandes,107.7380586876229,4.502221103170912,toluca,M,ariana
egresos no autorizados,ninas grandes,206.7402017669659,1.608336538887698,toluca,M,ariana
egresos no autorizados,ninas grandes,140.0835773928437,4.066057106221234,toluca,M,ariana
egresos no autorizados,ninas grandes,166.0869658990344,1.664386006152128,toluca,M,ariana
egresos no autorizados,ninas grandes,172.9928488650308,2.778605812491734,toluca,M,ariana
egresos no autorizados,ninas grandes,129.3319460547986,3.406572946178931,toluca,M,ariana
egresos no autorizados,villa juvenil,200.7892894494741,2.006165435662028,zinacantepec,H,francisco
egresos no autorizados,villa juvenil,201.3686808278092,5.226966478855515,toluca,H,francisco
egresos no autorizados,ninas grandes,108.6242946610952,3.819080873619392,toluca,M,ariana
egresos no autorizados,ninas grandes,184.850459546036,1.745613796365443,toluca,M,ariana
egresos no autorizados,ninas grandes,200.8027127501045,1.402864328504928,toluca,M,ariana
egresos no autorizados,ninas grandes,180.0174659505624,1.715772139463003,toluca,M,ariana
egresos no autorizados,ninas grandes,206.0918051161475,3.72876012170569,toluca,M,ariana
